0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.289312124252319336e-02,-1.737087965011596680e-03,-1.232970324789306460e-02,5.545341968536376953e-02,1.976788043975830078e-04,-2.888254174475690661e-02,6.327229738235473633e-02,8.836597204208374023e-03,-4.680057899539491473e-02,5.971130728721618652e-02,2.014663815498352051e-02,-6.419408233349344073e-02,5.330339074134826660e-02,-3.613266348838806152e-02,-2.351400168125650225e-02,6.080973148345947266e-02,-1.570743322372436523e-02,-5.174279869978448687e-02,6.323495507240295410e-02,4.709601402282714844e-03,-7.108331383650323687e-02,6.661558151245117188e-02,1.830118894577026367e-02,-8.085659803335687457e-02,2.302053570747375488e-02,-3.559246659278869629e-02,-2.990742498521825610e-02,2.759763598442077637e-02,-1.320245862007141113e-02,-5.367926792686006365e-02,3.436559438705444336e-02,5.732238292694091797e-03,-6.106312112395784197e-02,4.177758097648620605e-02,1.539883017539978027e-02,-6.372833163921853838e-02,-4.754066467285156250e-03,-2.991423010826110840e-02,-3.853252814595720110e-02,2.466470003128051758e-03,-7.397055625915527344e-03,-5.899210186188241778e-02,1.304039359092712402e-02,7.481217384338378906e-03,-5.857176618163606463e-02,2.291634678840637207e-02,1.349630951881408691e-02,-5.424120189135095416e-02,-2.481433749198913574e-02,-2.136421203613281250e-02,-4.868496121351739703e-02,-1.697233319282531738e-02,-5.341857671737670898e-03,-5.662499652688524066e-02,-4.066675901412963867e-03,4.370868206024169922e-03,-5.145394341533204852e-02,7.826864719390869141e-03,8.030146360397338867e-03,-4.571197093908807574e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.245665669441223145e-02,4.113107919692993164e-03,-2.174763945920688002e-02,6.782481074333190918e-02,1.500046253204345703e-02,-4.952042369230014174e-02,7.260370254516601562e-02,3.651776909828186035e-02,-7.670078991039019911e-02,6.416806578636169434e-02,5.438843369483947754e-02,-1.034148093877576002e-01,5.544421076774597168e-02,-1.783457398414611816e-02,-5.522600008232814162e-02,7.161360979080200195e-02,1.658740639686584473e-02,-8.933780161721927016e-02,7.748377323150634766e-02,4.035142064094543457e-02,-1.116880160389683851e-01,7.852864265441894531e-02,5.615213513374328613e-02,-1.240346190152905592e-01,1.851710677146911621e-02,-1.660782098770141602e-02,-6.046395940764170973e-02,3.742021322250366211e-02,2.604207396507263184e-02,-8.414536533935290663e-02,3.271031379699707031e-02,2.921101450920104980e-02,-8.755187509639483778e-02,2.887570858001708984e-02,2.010491490364074707e-02,-9.181079087836963026e-02,-1.328685879707336426e-02,-9.504288434982299805e-03,-6.721028504951220839e-02,9.193241596221923828e-03,2.978941798210144043e-02,-8.219050435407382338e-02,9.318321943283081055e-03,3.042671084403991699e-02,-7.071531383378726332e-02,7.475137710571289062e-03,2.112719416618347168e-02,-6.371002463681918471e-02,-3.746691346168518066e-02,-6.507337093353271484e-04,-7.764709560258609145e-02,-1.802235841751098633e-02,2.968475222587585449e-02,-8.485179958923083632e-02,-1.395487785339355469e-02,3.113445639610290527e-02,-7.376961229427081435e-02,-1.686879992485046387e-02,2.401736378669738770e-02,-6.588885007484179823e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.219736158847808838e-02,1.009094715118408203e-02,-4.602719370097929641e-03,7.022543251514434814e-02,3.991651535034179688e-02,-1.522405798715453784e-02,7.524992525577545166e-02,6.798434257507324219e-02,-2.458928599190812747e-02,7.414348423480987549e-02,8.757245540618896484e-02,-3.304795435798268954e-02,8.513902127742767334e-02,2.732670307159423828e-02,-3.789436332118611972e-02,9.216083586215972900e-02,6.241679191589355469e-02,-5.485263726842504184e-02,9.373985230922698975e-02,8.274841308593750000e-02,-6.226634866726499240e-02,9.564061462879180908e-02,9.779113531112670898e-02,-6.701905540359121005e-02,5.443362891674041748e-02,2.772313356399536133e-02,-4.653317368757825534e-02,5.778105556964874268e-02,7.095402479171752930e-02,-6.708161792886357944e-02,4.378433525562286377e-02,6.635081768035888672e-02,-6.378159186971288364e-02,3.851719200611114502e-02,5.339860916137695312e-02,-5.873893833887677829e-02,1.926919817924499512e-02,2.909266948699951172e-02,-5.393199882638555209e-02,2.550819516181945801e-02,6.842774152755737305e-02,-6.789606324565511386e-02,1.351256668567657471e-02,6.186324357986450195e-02,-5.203122905624013583e-02,1.007623970508575439e-02,5.037534236907958984e-02,-3.934001810085874240e-02,-1.511166989803314209e-02,3.034478425979614258e-02,-6.191612667572599094e-02,-7.039085030555725098e-03,6.045913696289062500e-02,-6.423757485282521884e-02,-1.202134788036346436e-02,5.385559797286987305e-02,-4.935487619769673984e-02,-1.438443362712860107e-02,4.262554645538330078e-02,-3.907246030104261081e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.239884018898010254e-02,1.026329398155212402e-02,-4.799264870001707095e-03,7.084125280380249023e-02,4.016089439392089844e-02,-1.545557697804156305e-02,7.587671279907226562e-02,6.833082437515258789e-02,-2.489089259447041513e-02,7.473254203796386719e-02,8.824926614761352539e-02,-3.341107481659832956e-02,8.543750643730163574e-02,2.726182341575622559e-02,-3.772433513344708444e-02,9.245395660400390625e-02,6.222355365753173828e-02,-5.482758992852154734e-02,9.396111965179443359e-02,8.252668380737304688e-02,-6.242383310140553476e-02,9.582647681236267090e-02,9.756207466125488281e-02,-6.729793959797802927e-02,5.469208955764770508e-02,2.767997980117797852e-02,-4.636234083713475229e-02,5.803650617599487305e-02,7.078403234481811523e-02,-6.700846219004574778e-02,4.414874315261840820e-02,6.621152162551879883e-02,-6.387538129033032419e-02,3.907459974288940430e-02,5.325841903686523438e-02,-5.896455088199559214e-02,1.945132017135620117e-02,2.906221151351928711e-02,-5.382600092829648020e-02,2.580539882183074951e-02,6.830185651779174805e-02,-6.801373922766629221e-02,1.370222866535186768e-02,6.175386905670166016e-02,-5.230714046896878244e-02,1.028129458427429199e-02,5.024445056915283203e-02,-3.966884353698674204e-02,-1.504151523113250732e-02,3.033050894737243652e-02,-6.189380997361126902e-02,-6.852328777313232422e-03,6.044536828994750977e-02,-6.435042285860959055e-02,-1.184192299842834473e-02,5.390012264251708984e-02,-4.951027819456044199e-02,-1.428949832916259766e-02,4.263937473297119141e-02,-3.923033961595479013e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236558079719543457e-02,7.943481206893920898e-03,-5.142863907721562100e-03,7.453230023384094238e-02,3.706100583076477051e-02,-1.494567661812595816e-02,8.328703045845031738e-02,6.510117650032043457e-02,-2.316733735879950018e-02,8.826225996017456055e-02,8.474084734916687012e-02,-3.056418809374861212e-02,8.725604414939880371e-02,2.431085705757141113e-02,-3.875512729665331335e-02,9.824430942535400391e-02,5.823478102684020996e-02,-5.698353897115282507e-02,1.022674143314361572e-01,7.888886332511901855e-02,-6.559008832356028051e-02,1.068470776081085205e-01,9.491851925849914551e-02,-7.092217083355478735e-02,5.655902624130249023e-02,2.504894137382507324e-02,-4.738641257664255590e-02,6.641623377799987793e-02,6.730768084526062012e-02,-6.909770245930246801e-02,5.274072289466857910e-02,6.131640076637268066e-02,-6.620741362949900122e-02,4.661999642848968506e-02,4.781588912010192871e-02,-6.110461528679422827e-02,2.192941308021545410e-02,2.703922986984252930e-02,-5.505816738387636633e-02,3.454691171646118164e-02,6.545206904411315918e-02,-7.069992746492914648e-02,2.242428064346313477e-02,5.824539065361022949e-02,-5.581741134902529211e-02,1.834122836589813232e-02,4.670733213424682617e-02,-4.320113460799746008e-02,-1.243335008621215820e-02,2.915716171264648438e-02,-6.325519557377390356e-02,1.041322946548461914e-03,5.830207467079162598e-02,-6.660580362459711523e-02,-4.196092486381530762e-03,5.148109793663024902e-02,-5.219667877337030859e-02,-7.459357380867004395e-03,3.999176621437072754e-02,-4.193983326932482214e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.251399636268615723e-02,8.241504430770874023e-03,-5.043625255510164607e-03,7.435020804405212402e-02,3.737691044807434082e-02,-1.479842409624154698e-02,8.261713385581970215e-02,6.527903676033020020e-02,-2.299031883610780369e-02,8.645072579383850098e-02,8.479389548301696777e-02,-3.033116355670983921e-02,8.660447597503662109e-02,2.482107281684875488e-02,-3.855655424429471623e-02,9.757113456726074219e-02,5.884739756584167480e-02,-5.664324842526013981e-02,1.014917194843292236e-01,7.938304543495178223e-02,-6.519061781598622929e-02,1.059526503086090088e-01,9.532889723777770996e-02,-7.051447488500173222e-02,5.578774213790893555e-02,2.541032433509826660e-02,-4.730951123072202336e-02,6.565135717391967773e-02,6.801572442054748535e-02,-6.914857484532888066e-02,5.238196253776550293e-02,6.186303496360778809e-02,-6.641386158896978031e-02,4.665267467498779297e-02,4.818308353424072266e-02,-6.136654026938970219e-02,2.120327949523925781e-02,2.727639675140380859e-02,-5.506453745199735295e-02,3.376179933547973633e-02,6.597176194190979004e-02,-7.056209899617726933e-02,2.181364595890045166e-02,5.872753262519836426e-02,-5.564499355985219609e-02,1.800629496574401855e-02,4.716309905052185059e-02,-4.302931286527211796e-02,-1.319390535354614258e-02,2.925032377243041992e-02,-6.338012673093373905e-02,3.231465816497802734e-04,5.859741568565368652e-02,-6.640997238589818608e-02,-4.814952611923217773e-03,5.180856585502624512e-02,-5.183111958338315617e-02,-8.009493350982666016e-03,4.029068350791931152e-02,-4.150883190466458927e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.396986961364746094e-02,8.936196565628051758e-03,-5.303653718158329866e-03,7.852825522422790527e-02,3.816303610801696777e-02,-1.652734011150869264e-02,8.798870444297790527e-02,6.640166044235229492e-02,-2.656374528743299379e-02,9.213936328887939453e-02,8.541315793991088867e-02,-3.616927407421144380e-02,8.955374360084533691e-02,2.446448802947998047e-02,-3.971765033639940157e-02,1.012559533119201660e-01,5.860805511474609375e-02,-5.737867049612077608e-02,1.060333847999572754e-01,7.843095064163208008e-02,-6.533504493273767366e-02,1.101221442222595215e-01,9.377264976501464844e-02,-7.039723016060861482e-02,5.733957886695861816e-02,2.513524889945983887e-02,-4.843495629467042818e-02,6.763648986816406250e-02,6.893038749694824219e-02,-6.892550207413705721e-02,5.488920211791992188e-02,6.277585029602050781e-02,-6.457173295058282747e-02,4.928795993328094482e-02,4.968446493148803711e-02,-5.916806526221307649e-02,2.151425182819366455e-02,2.723076939582824707e-02,-5.617488018907579317e-02,3.588460385799407959e-02,6.689357757568359375e-02,-7.067856408394845857e-02,2.583932876586914062e-02,5.943906307220458984e-02,-5.499623186625512972e-02,2.207471430301666260e-02,4.764169454574584961e-02,-4.261263303197893038e-02,-1.337535679340362549e-02,2.932605147361755371e-02,-6.455005921162637605e-02,2.160519361495971680e-03,6.015270948410034180e-02,-6.715736008919748201e-02,-2.106219530105590820e-03,5.342167615890502930e-02,-5.232447974123033418e-02,-5.985528230667114258e-03,4.175281524658203125e-02,-4.221903003491433992e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.957836866378784180e-02,1.590174436569213867e-02,-8.903180912412267389e-03,-7.308959960937500000e-02,3.607076406478881836e-02,-1.430564812598333901e-02,-8.177894353866577148e-02,5.581051111221313477e-02,-1.895758110312328881e-02,-6.537485122680664062e-02,6.426709890365600586e-02,-2.110116715756760186e-02,-1.552170515060424805e-02,5.889892578125000000e-02,-9.145493351198297205e-03,-4.190617799758911133e-02,8.006101846694946289e-02,-1.948074410883293694e-02,-5.786085128784179688e-02,6.680405139923095703e-02,-2.834988172379837579e-02,-5.546218156814575195e-02,5.492711067199707031e-02,-3.285993422595367974e-02,1.142323017120361328e-02,5.802297592163085938e-02,-8.027516037500959101e-03,-2.056682109832763672e-02,7.657939195632934570e-02,-1.293426725295887536e-02,-3.725880384445190430e-02,6.664121150970458984e-02,-1.693499806550846642e-02,-3.311336040496826172e-02,5.698257684707641602e-02,-2.036033543971882409e-02,2.832818031311035156e-02,5.286628007888793945e-02,-7.592381175882678690e-03,-3.267049789428710938e-03,6.779676675796508789e-02,-1.027707728771076745e-02,-1.696807146072387695e-02,6.007683277130126953e-02,-7.775579776890140238e-03,-1.389139890670776367e-02,5.127590894699096680e-02,-6.816853035516601267e-03,3.839552402496337891e-02,4.667031764984130859e-02,-8.118093677140336695e-03,1.220220327377319336e-02,5.995774269104003906e-02,-8.589174330509763422e-03,1.194596290588378906e-03,5.400848388671875000e-02,-3.003344137496810617e-03,3.273189067840576172e-03,4.534864425659179688e-02,1.155986252896923361e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.499453306198120117e-02,1.140844821929931641e-02,-6.838903719916800128e-03,-6.525057554244995117e-02,3.163659572601318359e-02,-1.022113436309979306e-02,-6.983435153961181641e-02,4.853099584579467773e-02,-1.305633266864703046e-02,-5.559772253036499023e-02,5.373871326446533203e-02,-1.425680281071350919e-02,-1.780682802200317383e-02,5.872601270675659180e-02,-9.929587556406715976e-03,-3.696465492248535156e-02,7.667791843414306641e-02,-1.855997504143402921e-02,-5.019444227218627930e-02,6.502288579940795898e-02,-2.623955854623005735e-02,-4.889214038848876953e-02,5.431926250457763672e-02,-3.049302795378849851e-02,7.627904415130615234e-03,5.640238523483276367e-02,-9.644509716316918002e-03,-1.595818996429443359e-02,7.062804698944091797e-02,-1.315727034060643064e-02,-3.004926443099975586e-02,6.169223785400390625e-02,-1.569797792880223142e-02,-2.766919136047363281e-02,5.278986692428588867e-02,-1.840410330741093503e-02,2.560788393020629883e-02,4.983353614807128906e-02,-9.848528964802483188e-03,1.611173152923583984e-03,6.098741292953491211e-02,-1.205097460596249448e-02,-1.008999347686767578e-02,5.415034294128417969e-02,-1.014923905430720197e-02,-8.302032947540283203e-03,4.638290405273437500e-02,-9.804292073830822574e-03,3.796291351318359375e-02,4.188710451126098633e-02,-1.081983042357848035e-02,1.533126831054687500e-02,5.115038156509399414e-02,-1.185366181133673535e-02,5.421817302703857422e-03,4.585933685302734375e-02,-7.824119603618839847e-03,6.555736064910888672e-03,3.867691755294799805e-02,-4.907599607840040790e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.429847002029418945e-02,1.128894090652465820e-02,-5.427170023992289316e-03,-6.394928693771362305e-02,2.973717451095581055e-02,-8.577772826626528513e-03,-7.126903533935546875e-02,4.555755853652954102e-02,-1.173234865136407734e-02,-6.145399808883666992e-02,5.229723453521728516e-02,-1.326791890032552601e-02,-1.833748817443847656e-02,5.670869350433349609e-02,-8.495490477159250986e-03,-3.649532794952392578e-02,7.578581571578979492e-02,-1.708352979339622379e-02,-5.036228895187377930e-02,6.470733880996704102e-02,-2.460741106487773777e-02,-4.930263757705688477e-02,5.397474765777587891e-02,-2.858983952619098545e-02,6.766557693481445312e-03,5.446094274520874023e-02,-9.048948474898566019e-03,-1.596891880035400391e-02,6.939476728439331055e-02,-1.293659996308349491e-02,-3.045165538787841797e-02,6.075137853622436523e-02,-1.584418531574272038e-02,-2.835601568222045898e-02,5.176234245300292969e-02,-1.876190345801376225e-02,2.478879690170288086e-02,4.810065031051635742e-02,-1.002950728006624104e-02,1.582920551300048828e-03,6.018519401550292969e-02,-1.240088738568090321e-02,-1.023542881011962891e-02,5.350077152252197266e-02,-1.029016770489477040e-02,-8.526325225830078125e-03,4.558277130126953125e-02,-9.781888165250052225e-03,3.756135702133178711e-02,4.061830043792724609e-02,-1.167490933157466770e-02,1.620966196060180664e-02,5.074530839920043945e-02,-1.276785828240178944e-02,6.260156631469726562e-03,4.569786787033081055e-02,-8.379999027326334726e-03,7.220566272735595703e-03,3.827583789825439453e-02,-5.160354022606838953e-03
